restaurant name,phone,website,address,city,State,countryCode,location/lat,location/lng,Categories summary _1,Categories summary _2,Cusine,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,categories/10,categoryName,cid,isAdvertisement,locatedIn,menu,neighborhood,orderBy/0/name,orderBy/0/orderUrl,orderBy/0/url,orderBy/1/name,orderBy/1/orderUrl,orderBy/1/url,orderBy/2/name,orderBy/2/orderUrl,orderBy/2/url,orderBy/3/name,orderBy/3/orderUrl,orderBy/3/url,orderBy/4/name,orderBy/4/orderUrl,orderBy/4/url,orderBy/5/name,orderBy/5/url,permanentlyClosed,placeId,plusCode,postalCode,price,totalScore,rank,reviewsCount,reviewsDistribution/fiveStar,reviewsDistribution/fourStar,reviewsDistribution/oneStar,reviewsDistribution/threeStar,reviewsDistribution/twoStar,scrapedAt,searchPageUrl,searchString,state,street,subTitle,temporarilyClosed,url
Shoya Japanese Restaurant,+61 3 9650 0848,http://www.shoya.com.au/,"25 Market Ln, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8117556,144.969175,Restaurant,Bar,Japanese,Japanese restaurant,Bar,Fine dining restaurant,Authentic Japanese restaurant,Restaurant,Sushi restaurant,Wine bar,,,,,Japanese restaurant,4.32E+18,FALSE,,,25 Market Ln,abacus.co,,https://reservation.abacus.co/store/2882097/reservation,,,,,,,,,,,,,,,FALSE,ChIJp2bFHMlC1moRQmyeDxoN8Ds,"5XQ9+7M Melbourne, Victoria, Australia",3000,$$$,4.4,96,471,289,118,18,34,12,7/10/2022 23:24,"https://www.google.com/maps/search/restaurant+near+East+Melbourne+VIC/@-37.814442,144.9759493,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,25 Market Ln,,FALSE,"https://www.google.com/maps/place/Shoya+Japanese+Restaurant/@-37.8117556,144.969175,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642c91cc566a7:0x3bf00d1a0f9e6c42!8m2!3d-37.8117556!4d144.969175?hl=en"
Burgerlove South Melbourne,+61 3 9939 6794,http://www.burgerlove.co/,"2 George St, South Melbourne VIC 3205, Australia",South Melbourne,VIC,AU,-37.8305556,144.9519444,Restaurant,,Western,Fast food restaurant,Restaurant,,,,,,,,,,Fast food restaurant,1.59E+19,FALSE,,,2 George St,m.me,,http://m.me/burgerloveaus,doordash.com,,https://www.doordash.com/en-AU/store/%23burgerlove-south-melbourne-685534/?utm_campaign=gpa,deliveroo.com.au,,https://deliveroo.com.au/menu/melbourne/port-melbourne/burgerlove-melbourne?utm_medium=affiliate&utm_source=google_maps_link,,,,,,,,,FALSE,ChIJq53Tu_ln1moRgz25rRTaS9w,"5X92+QQ South Melbourne, Victoria, Australia",3205,£,4.4,115,456,304,82,25,31,14,8/10/2022 1:48,"https://www.google.com/maps/search/restaurant+near+Port+Melbourne+VIC/@-37.8333373,144.9089598,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,2 George St,,FALSE,"https://www.google.com/maps/place/Burgerlove+South+Melbourne/@-37.8305556,144.9519444,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad667f9bbd39dab:0xdc4bda14adb93d83!8m2!3d-37.8305556!4d144.9519444?hl=en"
Atlas Dining,+61 3 9826 2621,http://www.atlasdining.com.au/,"133 Commercial Rd, South Yarra VIC 3141, Australia",South Yarra,VIC,AU,-37.84629,144.990957,Restaurant,,Restaurant,Restaurant,,,,,,,,,,,Restaurant,1.70E+18,FALSE,,,133 Commercial Rd,atlasweekly.com.au,http://www.atlasweekly.com.au/,atlasweekly.com.au,,,,,,,,,,,,,,,FALSE,ChIJQ_3VNiRo1moRooREwqEzkhc,"5X3R+F9 South Yarra, Victoria, Australia",3141,$$,4.4,28,423,327,35,39,16,6,8/10/2022 2:03,"https://www.google.com/maps/search/restaurant+near+South+Yarra+VIC/@-37.8408638,144.9811033,15z/data=!4m2!2m1!6e5?hl=en",,Victoria,133 Commercial Rd,,FALSE,"https://www.google.com/maps/place/Atlas+Dining/@-37.84629,144.990957,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad6682436d5fd43:0x179233a1c24484a2!8m2!3d-37.8463303!4d144.9909473?hl=en"
Red Cliff Authentic Chinese Restaurant,+61 3 9602 1886,,"Ground Floor, 256 Queen St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8125912,144.9597801,Restaurant,,Chinese,Chinese restaurant,Asian restaurant,Meal Delivery,Takeaway,,,,,,,,Chinese restaurant,2.45E+18,FALSE,,,"Ground Floor, 256 Queen St",HungryPanda Australia,,7.50E+17,Square,https://red-cliff-chinese-restaurant.square.site/?owg-fulfillment=pickup&rwg_token=AOfrVq4oRedvUMaaWMxKNgw2X2za_GWOEL2Li2Whns8QnLBfFKA10hYahqSfRyOqJPKCrlIQFJ9N_Hvy_CIvsny0viXlo2nWMg%3D%3D,square.site,,,,,,,,,,,,FALSE,ChIJU-4kvkpd1moR6BZRwrDkDiI,"5XP5+XW Melbourne, Victoria, Australia",3000,$,4.4,116,422,300,51,38,28,5,8/10/2022 1:49,"https://www.google.com/maps/search/restaurant+near+Parkville+VIC/@-37.8061955,144.9423826,14z/data=!4m2!2m1!6e5?hl=en",,VIC,"Ground Floor, 256 Queen St",,FALSE,"https://www.google.com/maps/place/Red+Cliff+Authentic+Chinese+Restaurant/@-37.8125912,144.9597801,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d4abe24ee53:0x220ee4b0c25116e8!8m2!3d-37.8125912!4d144.9597801?hl=en"
D’Penyetz & D’Cendol Carlton (HALAL),+61 3 9639 8777,https://www.dpenyetz.com.au/,"112-114 Lygon St, Carlton VIC 3053, Australia",Carlton,VIC,AU,-37.804426,144.966564,Restaurant,,Indonesian,Indonesian restaurant,,,,,,,,,,,Indonesian restaurant,1.02E+19,FALSE,,,112-114 Lygon St,,,,,,,,,,,,,,,,,,FALSE,ChIJgURhkAZD1moRhDd0cBKuCI0,"5XW8+6J Carlton, Victoria, Australia",3053,,4.4,56,419,283,71,24,31,10,7/10/2022 23:57,"https://www.google.com/maps/search/restaurant+near+Carlton+VIC/@-37.8009444,144.9640258,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,112-114 Lygon St,,FALSE,"https://www.google.com/maps/place/D%E2%80%99Penyetz+%26+D%E2%80%99Cendol+Carlton+(HALAL)/@-37.804426,144.966564,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad6430690614481:0x8d08ae1270743784!8m2!3d-37.804426!4d144.966564?hl=en"
Hansang,+61 3 9995 0867,http://www.hansang.com.au/,"347/349 King St, West Melbourne VIC 3003, Australia",West Melbourne,VIC,AU,-37.812149,144.953494,Restaurant,,Korean,Korean restaurant,,,,,,,,,,,Korean restaurant,1.59E+19,FALSE,,,347/349 King St,,,,,,,,,,,,,,,,,,FALSE,ChIJZScRBUld1moRq2ydfCSoBN0,"5XQ3+49 West Melbourne, Victoria, Australia",3003,,4.4,8,416,253,112,17,25,9,8/10/2022 2:09,"https://www.google.com/maps/search/restaurant+near+West+Melbourne+VIC/@-37.8111826,144.9354737,14z?hl=en",,Victoria,347/349 King St,,FALSE,"https://www.google.com/maps/place/Hansang/@-37.812149,144.953494,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d4905112765:0xdd04a8247c9d6cab!8m2!3d-37.812149!4d144.953494?hl=en"
Makan,+61 3 9642 3109,http://makaninmelbourne.com.au/,"360 Collins St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8164313,144.9622636,Restaurant,,Indonesian,Indonesian restaurant,Asian restaurant,Balinese restaurant,Restaurant,Southeast Asian restaurant,,,,,,,Indonesian restaurant,1.61E+19,FALSE,,,360 Collins St,opentable.com.au,,https://www.opentable.com.au/restaurant/profile/123806?ref=11025,,,,,,,,,,,,,,,FALSE,ChIJAZvBaYND1moRaNWmHhYSDeA,"5XM6+CW Melbourne, Victoria, Australia",3000,$,4.4,10,410,274,88,16,20,12,8/10/2022 1:24,"https://www.google.com/maps/search/Restraunt+CBD,+Melbourne+VIC+3000/@-37.8134205,144.9542724,15z?hl=en",,Victoria,360 Collins St,,FALSE,"https://www.google.com/maps/place/Makan/@-37.8164313,144.9622636,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad6438369c19b01:0xe00d12161ea6d568!8m2!3d-37.8164313!4d144.9622636?hl=en"
Bottega Restaurant,+61 3 9654 2252,http://www.bottega.com.au/,"74 Bourke St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8117287,144.9710292,Restaurant,,Italian,Italian restaurant,Fine dining restaurant,Function room facility,Restaurant,,,,,,,,Italian restaurant,1.19E+19,FALSE,,,74 Bourke St,bottega.com.au,,http://www.bottega.com.au/,,,,,,,,,,,,,,,FALSE,ChIJ-7pLvshC1moRWHbU4T32oaU,"5XQC+8C Melbourne, Victoria, Australia",3000,$$$,4.4,9,394,248,84,12,35,15,8/10/2022 1:24,"https://www.google.com/maps/search/Restraunt+CBD,+Melbourne+VIC+3000/@-37.8134205,144.9542724,15z?hl=en",,Victoria,74 Bourke St,,FALSE,"https://www.google.com/maps/place/Bottega+Restaurant/@-37.8117287,144.9710292,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642c8be4bbafb:0xa5a1f63de1d47658!8m2!3d-37.8117723!4d144.9710499?hl=en"
Pho Victoria,+61 3 9972 7283,,"372 Victoria St, North Melbourne VIC 3051, Australia",North Melbourne,VIC,AU,-37.8054518,144.9539362,Restaurant,,Vietnamese,Vietnamese restaurant,Meal Delivery,Takeaway,,,,,,,,,Vietnamese restaurant,1.56E+19,FALSE,,,372 Victoria St,DoorDash,https://www.doordash.com/en-AU/store/pho-victoria-north-melbourne-1443979/?pickup=true&utm_campaign=gpa,doordash.com,Deliveroo,https://deliveroo.com.au/menu/melbourne/north-melbourne/pho-victoria-au?utm_medium=affiliate&utm_source=google_maps_link,deliveroo.com.au,,,,,,,,,,,,FALSE,ChIJSzb7xTZd1moR0ZQhSKN11tg,"5XV3+RH North Melbourne, Victoria, Australia",3051,$,4.4,43,389,245,97,13,29,5,8/10/2022 2:02,"https://www.google.com/maps/search/restaurant+near+Parkville+VIC/@-37.8061955,144.9423826,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,372 Victoria St,,FALSE,"https://www.google.com/maps/place/Pho+Victoria/@-37.8054518,144.9539362,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d36c5fb364b:0xd8d675a3482194d1!8m2!3d-37.8054518!4d144.9539362?hl=en"
Il Caminetto,+61 3 9370 6884,http://www.ilcaminetto.com.au/,"114 Pascoe Vale Rd, Moonee Ponds VIC 3039, Australia",Moonee Ponds,VIC,AU,-37.7616287,144.9261334,Restaurant,,Italian,Italian restaurant,Pizza restaurant,,,,,,,,,,Italian restaurant,1.48E+18,FALSE,,,114 Pascoe Vale Rd,orders4u.com.au,https://ilcaminetto.orders4u.com.au/,orders4u.com.au,,,,,,,,,,,,,,,FALSE,ChIJCzbiPI1c1moRFrzOrpTVkBQ,"6WQG+8F Moonee Ponds, Victoria, Australia",3039,$$,4.4,98,377,264,64,21,15,13,8/10/2022 0:59,"https://www.google.com/maps/search/restaurant+near+Flemington+VIC/@-37.7883677,144.9148181,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,114 Pascoe Vale Rd,,FALSE,"https://www.google.com/maps/place/Il+Caminetto/@-37.7616287,144.9261334,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65c8d3ce2360b:0x1490d594aecebc16!8m2!3d-37.7616443!4d144.9260746?hl=en"
Twenty & Six Espresso,+61 3 9326 9239,http://www.twentyandsix.com.au/,"594 Queensberry St, North Melbourne VIC 3051, Australia",North Melbourne,VIC,AU,-37.8026775,144.9474653,Cafe,,Cafe,Cafe,Breakfast restaurant,Coffee shop,,,,,,,,,Café,1.17E+19,FALSE,,,594 Queensberry St,doordash.com,,https://www.doordash.com/en-AU/store/twenty%26six-espresso-north-melbourne-1063763/?utm_campaign=gpa,,,,,,,,,,,,,,,FALSE,ChIJJ6dAgDld1moR7vxYo_MIx6E,"5WWW+WX North Melbourne, Victoria, Australia",3051,$$,4.4,36,361,239,80,16,20,6,8/10/2022 0:16,"https://www.google.com/maps/search/restaurant+near+North+Melbourne+VIC/@-37.8015566,144.9488339,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,594 Queensberry St,,FALSE,"https://www.google.com/maps/place/Twenty+%26+Six+Espresso/@-37.8026775,144.9474653,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d398040a727:0xa1c708f3a358fcee!8m2!3d-37.802659!4d144.947467?hl=en"
A Treat of France (Southbank),+61 3 9043 6855,http://atreatoffrance.com/,"269 City Rd, Southbank VIC 3006, Australia",Southbank,VIC,AU,-37.8270808,144.9590642,Cafe,,Cafe,Cafe,Bakery,Breakfast restaurant,Coffee shop,Takeaway,Pastry shop,Sandwich shop,,,,,Cafe,1.83E+19,FALSE,,,269 City Rd,,,,,,,,,,,,,,,,,,FALSE,ChIJN34--1Rd1moR3I2UJor6q_0,"5XF5+5J Southbank, Victoria, Australia",3006,,4.4,96,352,234,68,19,23,8,8/10/2022 1:49,"https://www.google.com/maps/search/restaurant+near+Southbank+VIC/@-37.8216414,144.958715,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,269 City Rd,,FALSE,"https://www.google.com/maps/place/A+Treat+of+France+(Southbank)/@-37.8270808,144.9590642,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d54fb3e7e37:0xfdabfa8a26948ddc!8m2!3d-37.8270558!4d144.959094?hl=en"
Ombra,+61 3 9639 1927,/url?q=http://www.ombrabar.com.au/&sa=U&ved=0ahUKEwiB8fzVk876AhUBjIkEHZ6cAVcQ61gIGygQ&usg=AOvVaw0z3Q8MRu-EA_OCPyiyGW1z,"76 Bourke St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8117314,144.9709552,Restaurant,,Italian,Italian restaurant,,,,,,,,,,,Italian restaurant,1.73E+19,FALSE,,,76 Bourke St,,,,,,,,,,,,,,,,,,FALSE,ChIJeQ3Fv8hC1moR3u2qMzd44-8,"5XQC+89 Melbourne, Victoria, Australia",3000,$$,4.4,66,351,229,81,12,19,10,7/10/2022 23:48,"https://www.google.com/maps/search/restaurant+near+East+Melbourne+VIC/@-37.814442,144.9759493,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,76 Bourke St,,FALSE,"https://www.google.com/maps/place/Ombra/@-37.8117314,144.9709552,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642c8bfc50d79:0xefe3783733aaedde!8m2!3d-37.8117314!4d144.9709552?hl=en"
The Cricketers - Neighbourhood Eatery,+61 3 9087 5858,https://www.thecricketersport.com.au/,"69 Cruikshank St, Port Melbourne VIC 3207, Australia",Port Melbourne,VIC,AU,-37.8387886,144.9463933,Bar,,Bar,Pub,,,,,,,,,,,Pub,1.47E+18,FALSE,,,69 Cruikshank St,obee.com.au,,https://obee.com.au/thecricketers/,,,,,,,,,,,,,,,FALSE,ChIJ0Sa9xu5n1moRf-NbujSPcBQ,"5W6W+FH Port Melbourne, Victoria, Australia",3207,$$,4.4,99,345,224,78,14,18,11,8/10/2022 1:52,"https://www.google.com/maps/search/restaurant+near+Port+Melbourne+VIC/@-37.8333373,144.9089598,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,69 Cruikshank St,,FALSE,"https://www.google.com/maps/place/The+Cricketers+-+Neighbourhood+Eatery/@-37.8387886,144.9463933,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad667eec6bd26d1:0x14708f34ba5be37f!8m2!3d-37.8387886!4d144.9463933?hl=en"
Shakahari,+61 3 9347 3848,https://www.shakaharivegetarian.com.au/,"201-203 Faraday St, Carlton VIC 3053, Australia",Carlton,VIC,AU,-37.798995,144.967807,Restaurant,,Vegetarian,Vegetarian restaurant,,,,,,,,,,,Vegetarian restaurant,1.20E+19,FALSE,,,201-203 Faraday St,,,,,,,,,,,,,,,,,,FALSE,ChIJUTD1ldZC1moRIJ1lbzkoFqY,"6X29+C4 Carlton, Victoria, Australia",3053,$$,4.4,17,344,216,91,9,18,10,8/10/2022 0:24,"https://www.google.com/maps/search/restaurant+near+Carlton+VIC/@-37.8009444,144.9640258,16z/data=!3m1!4b1?hl=en",,Victoria,201-203 Faraday St,,FALSE,"https://www.google.com/maps/place/Shakahari/@-37.798995,144.967807,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642d695f53051:0xa61628396f659d20!8m2!3d-37.798995!4d144.967807?hl=en"
RuYi Modern Chinese,+61 3 9090 7778,/url?q=https://www.ruyi.com.au/&sa=U&ved=0ahUKEwia6PPnk876AhUQrYkEHTFcDJQQ61gIHigS&usg=AOvVaw2EU5w9vT0HJ4eFRAq_Njpa,"Ground Floor, 16 Liverpool St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8111063,144.9714699,Restaurant,,Chinese,Chinese restaurant,Asian restaurant,Dinner theater,Fine dining restaurant,Restaurant,,,,,,,Chinese restaurant,1.57E+18,FALSE,,,"Ground Floor, 16 Liverpool St",,,,,,,,,,,,,,,,,,FALSE,ChIJq2C0schC1moRhrpRJPz0wxU,"5XQC+HH Melbourne, Victoria, Australia",3000,$$$,4.4,63,342,255,23,27,23,14,7/10/2022 23:49,"https://www.google.com/maps/search/restaurant+near+East+Melbourne+VIC/@-37.814442,144.9759493,16z/data=!4m2!2m1!6e5?hl=en",,VIC,"Ground Floor, 16 Liverpool St",,FALSE,"https://www.google.com/maps/place/RuYi+Modern+Chinese/@-37.8111063,144.9714699,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642c8b1b460ab:0x15c3f4fc2451ba86!8m2!3d-37.8111063!4d144.9714699?hl=en"
TEN BBQ & HOTPOT,+61 452 655 386,https://m.facebook.com/tenbbqhotpot,"143 City Rd, Southbank VIC 3006, Australia",Southbank,VIC,AU,-37.8236294,144.9632512,Restaurant,,Chinese,Restaurant,,,,,,,,,,,Restaurant,1.67E+19,FALSE,,,143 City Rd,,,,,,,,,,,,,,,,,,FALSE,ChIJfe4Nfz1D1moR2NMgEy_NQug,"5XG7+G8 Southbank, Victoria, Australia",3006,,4.4,80,339,212,79,19,23,6,8/10/2022 1:53,"https://www.google.com/maps/search/restaurant+near+Southbank+VIC/@-37.8216414,144.958715,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,143 City Rd,,FALSE,"https://www.google.com/maps/place/TEN+BBQ+%26+HOTPOT/@-37.8236294,144.9632512,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad6433d7f0dee7d:0xe842cd2f1320d3d8!8m2!3d-37.823528!4d144.9631915?hl=en"
Pizze Societe,+61 3 9646 7775,http://www.pizzesociete.com.au/,"2 S Wharf Dr, Docklands VIC 3008, Australia",Docklands,VIC,AU,-37.8235128,144.9407563,Restaurant,,Italian,Pizza restaurant,Italian restaurant,,,,,,,,,,Pizza restaurant,1.21E+19,FALSE,,,2 S Wharf Dr,deliveroo.com.au,,https://deliveroo.com.au/menu/melbourne/fishermans-bend/pizze-societe?utm_medium=affiliate&utm_source=google_maps_link,menulog.com.au,,https://www.menulog.com.au/restaurants-pizze-societe/menu?utm_source=google&utm_medium=organic&utm_campaign=orderaction,,,,,,,,,,,,FALSE,ChIJBZ2y-l9d1moRauoimamReac,"5WGR+H8 Docklands, Victoria, Australia",3008,$$,4.4,88,333,238,50,19,19,7,7/10/2022 23:20,"https://www.google.com/maps/search/restaurant+near+Docklands+VIC/@-37.8193306,144.9392852,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,2 S Wharf Dr,,FALSE,"https://www.google.com/maps/place/Pizze+Societe/@-37.8235128,144.9407563,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d5ffab29d05:0xa77991a99922ea6a!8m2!3d-37.8235937!4d144.94089?hl=en"
Hot Poppy cafe,+61 3 9326 9299,https://hotpoppycafe.com.au/,"9 Errol St, North Melbourne VIC 3051, Australia",North Melbourne,VIC,AU,-37.8047964,144.9491014,Cafe,,Cafe,Restaurant,Breakfast restaurant,Coffee store,Cafe,,,,,,,,Cafe,7.61E+18,FALSE,,,9 Errol St,,,,,,,,,,,,,,,,,,FALSE,ChIJcXFZxjld1moR27sZDTXjkmk,"5WWX+3J North Melbourne, Victoria, Australia",3051,$$,4.4,118,326,195,94,12,20,5,7/10/2022 23:21,"https://www.google.com/maps/search/restaurant+near+North+Melbourne+VIC/@-37.8015566,144.9488339,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,9 Errol St,,TRUE,"https://www.google.com/maps/place/Hot+Poppy+cafe/@-37.8047964,144.9491014,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d39c6597171:0x6992e3350d19bbdb!8m2!3d-37.8048004!4d144.9491317?hl=en"
Toast Kitchen Cafe,+61 3 9329 9322,http://toast-caffe.edan.io/,"13 Errol St, North Melbourne VIC 3051, Australia",North Melbourne,VIC,AU,-37.8046474,144.9491338,Cafe,,Cafe,Cafe,Breakfast restaurant,Coffee shop,,,,,,,,,Cafe,1.01E+19,FALSE,,,13 Errol St,,,,,,,,,,,,,,,,,,FALSE,ChIJ3-6Iwzld1moRQnzg1_90pYs,"5WWX+4M North Melbourne, Victoria, Australia",3051,$$,4.4,17,313,203,65,8,19,18,8/10/2022 0:32,"https://www.google.com/maps/search/restaurant+near+North+Melbourne+VIC/@-37.8015566,144.9488339,16z?hl=en",,Victoria,13 Errol St,,FALSE,"https://www.google.com/maps/place/Toast+Kitchen+Cafe/@-37.8046474,144.9491338,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d39c388eedf:0x8ba574ffd7e07c42!8m2!3d-37.8046474!4d144.9491338?hl=en"
Hakata Gensuke Yatai Ramen Carlton,+61 3 9078 4819,https://gensuke.com.au/carlton/,"126 Lygon St, Carlton VIC 3053, Australia",Carlton,VIC,AU,-37.8040994,144.9666287,Restaurant,,Japanese,Ramen restaurant,,,,,,,,,,,Ramen restaurant,1.75E+19,FALSE,,,126 Lygon St,,,,,,,,,,,,,,,,,,FALSE,ChIJuQ0f0FhD1moRwR-ThorcDfM,"5XW8+9M Carlton, Victoria, Australia",3053,,4.4,88,313,205,69,13,21,5,7/10/2022 23:28,"https://www.google.com/maps/search/restaurant+near+Carlton+VIC/@-37.8009444,144.9640258,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,126 Lygon St,,FALSE,"https://www.google.com/maps/place/Hakata+Gensuke+Yatai+Ramen+Carlton/@-37.8040994,144.9666287,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad64358d01f0db9:0xf30ddc8a86931fc1!8m2!3d-37.8041107!4d144.966751?hl=en"
Uncle Collins Street,+61 3 9654 0829,http://www.unclerestaurants.com.au/,"Level 1/15 Collins St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8136473,144.9733303,Restaurant,Bar,Vietnamese,Vietnamese restaurant,Bar,Lunch restaurant,Restaurant,,,,,,,,Vietnamese restaurant,1.49E+19,FALSE,,,Level 1/15 Collins St,obee.com.au,,https://obee.com.au/unclecbd/,,,,,,,,,,,,,,,FALSE,ChIJJ_Qay8dC1moR3s9XXuunPs8,"5XPF+G8 Melbourne, Victoria, Australia",3000,$$,4.4,53,312,200,74,6,21,11,8/10/2022 0:01,"https://www.google.com/maps/search/restaurant+near+East+Melbourne+VIC/@-37.814442,144.9759493,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,Level 1/15 Collins St,,FALSE,"https://www.google.com/maps/place/Uncle+Collins+Street/@-37.8136473,144.9733303,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642c7cb1af427:0xcf3ea7eb5e57cfde!8m2!3d-37.8136473!4d144.9733303?hl=en"
Yagiz,+61 3 9821 4758,http://www.yagiz.com.au/,"22 Toorak Rd, South Yarra VIC 3141, Australia",South Yarra,VIC,AU,-37.8385489,144.9872802,Restaurant,,Turkish,Restaurant,Fine dining restaurant,Middle Eastern restaurant,Turkish restaurant,,,,,,,,Restaurant,1.64E+19,FALSE,,,22 Toorak Rd,opentable.com.au,,https://www.opentable.com.au/restaurant/profile/57008?ref=11025,,,,,,,,,,,,,,,FALSE,ChIJ25cTPp5C1moRa5xzdsMrQuQ,"5X6P+HW South Yarra, Victoria, Australia",3141,££,4.4,3,312,231,36,23,14,8,8/10/2022 1:45,"https://www.google.com/maps/search/restaurant+near+South+Yarra+VIC/@-37.8408638,144.9811033,15z?hl=en",,Victoria,22 Toorak Rd,,FALSE,"https://www.google.com/maps/place/Yagiz/@-37.8385489,144.9872802,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad6429e3e1397db:0xe4422bc376739c6b!8m2!3d-37.83858!4d144.9872728?hl=en"
Saporito Cafe,+61 3 9696 6284,https://saporitocafe.com.au/,"12-16 Kavanagh St, Southbank VIC 3006, Australia",Southbank,VIC,AU,-37.8227778,144.9663889,Cafe,Bar,Cafe,Cafe,Australian restaurant,Bar & grill,Breakfast restaurant,Brunch restaurant,Coffee store,Italian restaurant,Lunch restaurant,Vegan restaurant,Vegetarian restaurant,,Cafe,1.08E+19,FALSE,Floor 0 · Century Tower,,12-16 Kavanagh St,myfoodorder.com.au,https://saporito.myfoodorder.com.au/,myfoodorder.com.au,,,,,,,,,,,,,,,FALSE,ChIJuTSVBrJC1moRaClRB1ahMZU,"5XG8+VH Southbank, Victoria, Australia",3006,,4.4,34,311,211,59,18,17,6,8/10/2022 2:02,"https://www.google.com/maps/search/restaurant+near+Southbank+VIC/@-37.8216414,144.958715,16z/data=!4m2!2m1!6e5?hl=en",,Victoria,12-16 Kavanagh St,,FALSE,"https://www.google.com/maps/place/Saporito+Cafe/@-37.8227778,144.9663889,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad642b2069534b9:0x9531a15607512968!8m2!3d-37.8227778!4d144.9663889?hl=en"
Gypsy and Pig,+61 3 9640 0731,https://gypsy-and-pig.webflow.io/,"391 Little Lonsdale St, Melbourne VIC 3000, Australia",Melbourne,VIC,AU,-37.8117895,144.9603231,Restaurant,,Japanese,Japanese restaurant,Tonkatsu restaurant,,,,,,,,,,Japanese restaurant,7.41E+18,FALSE,,,391 Little Lonsdale St,,,,,,,,,,,,,,,,,,FALSE,ChIJv5q6p0pd1moRgx75qDNv0mY,"5XQ6+74 Melbourne, Victoria, Australia",3000,$$,4.4,73,302,189,71,14,20,8,8/10/2022 1:55,"https://www.google.com/maps/search/restaurant+near+Parkville+VIC/@-37.8061955,144.9423826,14z/data=!4m2!2m1!6e5?hl=en",,Victoria,391 Little Lonsdale St,,FALSE,"https://www.google.com/maps/place/Gypsy+and+Pig/@-37.8117895,144.9603231,17z/data=!3m1!4b1!4m5!3m4!1s0x6ad65d4aa7ba9abf:0x66d26f33a8f91e83!8m2!3d-37.8117895!4d144.9603231?hl=en"
